Sire,Dam,animal,Column,Block,Chosen/Rejected,Vial,l2,l3,l4,l5
73,297,2122,B,2,0,297,1.681812094,0.178830901,0.091683385,0.762885398
73,298,2123,F,2,1,298,1.684613369,0.263760877,0.176365048,0.529672778
73,298,2124,F,2,1,298,1.704264182,0.270312069,0.209056898,0.644591576
73,298,2125,F,2,1,298,1.682511264,0.253786981,0.100150369,0.471288276
73,298,2126,F,2,1,298,1.716491034,0.278834172,0.151248557,0.537255198
73,298,2127,F,2,0,298,1.710209213,0.338180492,0.119948335,0.528816662
73,298,2128,B,2,1,298,1.75425262,0.338110355,0.07191771,0.641047507
73,298,2129,B,2,0,298,1.764942488,0.273190037,0.075303812,0.721156432
73,298,2130,B,2,1,298,1.752253427,0.331013127,0.065198845,0.724222933
73,298,2131,B,2,0,298,1.738320611,0.352634148,0.22539904,0.783768037
73,298,2132,F,2,0,298,1.745370248,0.235423692,0.077465451,0.762388056
73,299,2133,B,2,1,299,1.781180738,0.383376636,0.025206062,0.629697797
73,299,2134,B,2,0,299,1.749225792,0.335645724,-0.024599293,0.612316287
73,299,2135,B,2,1,299,1.752191352,0.341934615,-0.138346623,0.674059722
73,299,2136,B,2,0,299,1.736440936,0.238822518,0.098131398,0.597673959
73,299,2137,B,2,1,299,1.702829758,0.364181399,0.146925117,0.781128637
73,299,2138,B,2,1,299,1.703558643,0.259857055,0.028253778,0.722688434
73,299,2139,B,2,1,299,1.722999224,0.286471495,0.133630194,0.614928851
74,300,2140,F,2,0,300,1.770151583,0.425648444,0.295218273,0.769206606
74,300,2141,F,2,0,300,1.714283986,0.375657665,0.287179199,0.593398145
74,300,2142,F,2,0,300,1.747118057,0.416606845,0.375726811,0.756388905
74,300,2143,F,2,0,300,1.724506573,0.504479589,0.760701375,2.186109458
74,300,2144,F,2,0,300,1.729000321,0.475234221,0.715161918,0.799843193
74,300,2145,B,2,0,300,1.765365041,0.359036173,0.416222758,0.622322787
74,300,2146,B,2,1,300,1.744085429,0.500430367,0.85751233,1.008980949
74,300,2147,B,2,1,300,1.739302234,0.523245811,0.954383197,0.99354418
74,300,2148,B,2,0,300,1.767948936,0.447576214,1.105696583,1.023295432
74,300,2149,B,2,1,300,1.727529534,0.370996385,0.431402075,0.733187256
74,301,2150,F,2,0,301,1.743843739,0.537845426,0.869632269,0.993663808
74,301,2151,F,2,1,301,1.776067884,0.435967535,0.523339537,0.682436178
74,301,2152,B,2,0,301,1.744230002,0.406171296,0.404628299,0.633595185
74,301,2153,B,2,0,301,1.754251538,0.829496989,1.392935653,1.545973996
74,301,2154,B,2,0,301,1.768056831,0.893993354,1.320783264,1.468717746
74,301,2155,B,2,0,301,1.745709498,0.587316633,1.162311882,1.239244486
74,302,2156,B,2,1,302,1.759938595,0.353811149,0.342258455,0.608808714
74,302,2157,B,2,1,302,1.740302252,0.390680107,0.158378831,0.570540809
74,302,2158,B,2,0,302,1.743864066,0.352214804,0.173516124,0.698294558
74,302,2159,B,2,1,302,1.757873914,0.333498902,0.266489675,0.54364358
74,302,2160,B,2,0,302,1.753704628,0.366075005,0.237000777,0.591700111
74,302,2161,B,2,1,302,1.664533455,0.448914178,0.446637641,0.432707751
74,302,2162,B,2,0,302,1.728036741,0.368089303,0.190168723,0.486190988
74,302,2163,B,2,0,302,1.709257817,0.366780256,0.193691023,0.591718018
74,302,2164,B,2,1,302,1.726986019,0.321857754,0.128224927,0.580441812
74,302,2165,B,2,1,302,1.73149553,0.347885749,0.186045102,0.655932383
75,303,2166,F,2,1,303,1.718714398,0.299567695,0.159883004,0.955883743
75,303,2167,F,2,0,303,1.723369782,0.286747327,0.095747621,0.869517841
75,303,2168,F,2,0,303,1.702402676,0.279894237,0.085841611,0.859701375
75,303,2169,F,2,0,303,1.738744868,0.287530151,0.205026414,0.893600075
75,303,2170,F,2,0,303,1.722266134,0.2773931,0.086902909,0.893368424
75,303,2171,B,2,0,303,1.727000133,0.340823652,0.131436997,0.872531607
75,303,2172,B,2,0,303,1.701362256,0.364641193,0.192525801,0.736279535
75,303,2173,B,2,1,303,1.709889891,0.327948521,0.145434579,0.822307931
75,303,2174,B,2,0,303,1.713520274,0.377862082,0.178502155,0.798721922
75,303,2175,B,2,1,303,1.712029361,0.404472399,0.125529992,0.786057602
75,304,2176,F,2,0,304,1.663715427,0.253505389,0.21875183,0.582167549
75,304,2177,B,2,0,304,1.700008211,0.374537126,0.214292365,0.600838234
75,304,2178,F,2,1,304,1.664693752,0.244458261,0.404345627,0.573456418
75,304,2179,F,2,1,304,1.698300676,0.26602887,0.545828178,0.57491476
75,304,2180,F,2,0,304,1.617570985,0.183599885,0.287089328,0.659437637
75,304,2181,B,2,1,304,1.699448521,0.314740267,0.192554157,0.77543742
75,304,2182,B,2,0,304,1.72000886,0.493369722,0.32470023,0.741923488
75,304,2183,B,2,0,304,1.690263041,0.20676739,0.092994295,0.854792278
75,304,2184,B,2,1,304,1.714264076,0.436744334,0.254860097,0.717947894
75,305,2185,B,2,0,305,1.697574054,0.354426895,0.168047904,0.714613051
75,305,2186,B,2,1,305,1.739217946,0.406177639,0.111771011,0.728367372
75,305,2187,B,2,0,305,1.720237069,0.350173044,0.054329861,0.716408959
75,305,2188,B,2,0,305,1.699576078,0.394422328,0.122026629,0.729003647
76,306,2189,F,2,0,306,1.723600635,0.304777315,0.204781549,0.655565678
76,306,2190,F,2,1,306,1.695860469,0.220497059,0.216231251,0.560340354
76,306,2191,F,2,0,306,1.7298134,0.259196396,0.168902906,0.627350892
76,306,2192,F,2,1,306,1.722415125,0.308073768,0.176554044,0.679326166
76,306,2193,F,2,1,306,1.737135238,0.460148595,0.431012383,0.467130018
76,306,2194,B,2,0,306,1.766389121,0.413440887,0.133385867,0.75112851
76,306,2195,B,2,1,306,1.747360409,0.266874113,0.204904584,0.740168967
76,306,2196,B,2,0,306,1.756318046,0.296443385,0.14059177,0.792095823
76,306,2197,B,2,0,306,1.739733506,0.421240014,0.160975991,0.599856534
76,307,2198,F,2,1,307,1.762737284,0.36389007,0.270364575,0.716113836
76,307,2199,F,2,1,307,1.806022197,0.470827087,0.648968479,1.14220537
76,307,2200,F,2,1,307,1.789466396,0.369114994,0.299161553,0.687486385
76,307,2201,B,2,1,307,1.727742102,0.589394064,0.467036804,0.464573919
76,307,2202,B,2,1,307,1.790338244,0.381290417,0.172428069,0.73221253
76,307,2203,B,2,0,307,1.784182469,0.387548487,0.214361936,0.655182295
76,307,2204,B,2,0,307,1.759270161,0.364525786,0.120034765,0.686553
76,308,2205,B,2,1,308,1.769814887,0.549475861,0.313486526,0.901819939
76,308,2206,B,2,1,308,1.761528166,0.263431424,0.256437122,0.761098401
76,308,2207,B,2,1,308,1.764673899,0.362511651,0.173362053,0.59831778
76,308,2208,B,2,0,308,1.736354552,0.380814775,0.221200868,0.606116547
76,308,2209,B,2,1,308,1.714799692,0.351082072,0.270923667,0.609000273
76,308,2210,B,2,1,308,1.745119229,0.406518849,0.122900015,0.708776433
76,308,2211,B,2,1,308,1.748994696,0.551637076,0.263037002,0.824323646
76,308,2212,B,2,0,308,1.748955783,0.384249709,0.142683539,0.644396596
77,309,2213,F,2,0,309,1.637237713,0.182872096,0.141057411,0.414035885
77,309,2214,F,2,0,309,1.647813124,0.170473989,0.162088972,0.397949806
77,309,2215,F,2,1,309,1.675540814,0.213223508,0.127522983,0.556089506
77,309,2216,F,2,0,309,1.701026405,0.215363612,0.197800219,0.439976181
77,309,2217,F,2,1,309,1.650992493,0.148137237,0.176362174,0.53417206
77,309,2218,B,2,1,309,1.694837144,0.15593036,0.095551172,0.619244711
77,309,2219,B,2,0,309,1.665700574,0.247375466,0.153102677,0.641865514
77,309,2220,B,2,0,309,1.668079396,0.216318631,0.165037142,0.508638666
77,309,2221,B,2,0,309,1.655175661,0.221079329,0.127283215,0.495515233
77,309,2222,B,2,1,309,1.620520689,0.151516669,0.141090028,0.468213927
77,310,2223,F,2,0,310,1.59458386,0.046604929,0.131197622,0.486180202
77,310,2224,B,2,0,310,1.596565773,0.147874427,0.184281791,0.471025391
77,310,2225,F,2,1,310,1.626894099,0.08355677,0.128521318,0.563523865
77,310,2226,F,2,1,310,1.627553947,0.013911426,0.120707396,0.589271986
77,310,2227,B,2,0,310,1.619819711,0.140205814,0.12605227,0.536753158
77,310,2228,F,2,0,310,1.612816103,0.109299712,0.319085724,0.444752143
77,310,2229,B,2,1,310,1.623661548,0.205130538,0.177622451,0.406375001
77,310,2230,B,2,1,310,1.596869195,0.108924363,0.210558756,0.330567381
77,310,2231,B,2,1,310,1.623119248,0.171006416,0.188485973,0.478035575
77,311,2232,B,2,0,311,1.598159178,0.150804236,0.179964807,0.361733757
77,311,2233,B,2,1,311,1.622624727,0.252925503,0.200706598,0.37545047
77,311,2234,B,2,1,311,1.64681785,0.180343353,0.158801826,0.420883572
77,311,2235,B,2,1,311,1.730103257,0.519166075,0.292251892,0.745662575
77,311,2236,B,2,0,311,1.787261975,0.56463602,0.546118917,0.731918708
77,311,2237,B,2,1,311,1.675136602,0.189790383,0.133368497,0.550278298
78,312,2238,F,2,1,312,1.715447439,0.035272293,0.165484986,0.694449318
78,312,2239,F,2,0,312,1.706879717,0.102521397,0.046008308,0.923065038
78,312,2240,F,2,1,312,1.748712207,0.067041922,0.191285328,0.664347477
78,312,2241,F,2,1,312,1.70702399,0.041196353,0.147605621,0.926250737
78,312,2242,F,2,0,312,1.686157125,0.057285055,0.169503418,0.711550964
78,312,2243,B,2,0,312,1.723593583,0.138907751,0.064165617,0.813969503
78,312,2244,B,2,1,312,1.675118095,0.063321403,0.139378602,0.660870073
78,312,2245,B,2,1,312,1.66977254,0.147540573,0.146729105,0.714850827
78,312,2246,B,2,1,312,1.69463207,0.215872237,0.201478242,0.462866931
78,312,2247,B,2,1,312,1.698542322,0.173691103,0.189658047,0.457890923
78,313,2248,B,2,1,313,1.712843313,0.190141283,-0.035054625,0.646165601
78,313,2249,B,2,0,313,1.704119663,0.198581647,-0.057024969,0.70161697
78,313,2250,F,2,1,313,1.673041463,0.098967901,0.112924131,0.49726809
78,313,2251,F,2,1,313,1.683639006,0.187606019,0.176915317,0.526425585
78,313,2252,F,2,0,313,1.710427068,0.200109741,0.026676961,0.7772402
78,313,2253,F,2,0,313,1.718167338,0.184805038,0.006081915,0.743463385
78,313,2254,B,2,0,313,1.714713211,0.230032535,-0.048367022,0.753690111
78,313,2255,B,2,0,313,1.726260945,0.232812974,-0.071943335,0.749170455
78,313,2256,F,2,0,313,1.697679235,0.217985422,0.011978576,0.682636353
78,314,2257,B,2,1,314,1.723133735,0.262920763,0.297831873,0.641032143
78,314,2258,B,2,0,314,1.705878521,0.245103226,0.177967486,0.52155085
78,314,2259,B,2,1,314,1.67640594,0.179448188,0.094593696,0.507289949
78,314,2260,B,2,1,314,1.69598495,0.25947142,0.176032076,0.541735332
78,314,2261,B,2,1,314,1.721311583,0.261033665,0.114930699,0.568655587
78,314,2262,B,2,0,314,1.76116638,0.531521182,0.394001789,0.712729291
78,314,2263,B,2,1,314,1.700628013,0.284223995,0.1908832,0.477307537
78,314,2264,B,2,1,314,1.706564278,0.325819206,0.150540635,0.623621604
79,315,2265,F,2,0,315,1.713542834,0.284182085,0.311077842,0.560250444
79,315,2266,F,2,1,315,1.704167196,0.34300423,0.36159576,0.78653163
79,315,2267,F,2,1,315,1.727746617,0.302577386,0.265891002,0.52868099
79,315,2268,F,2,1,315,1.743191463,0.333445356,0.171927717,0.489484485
79,315,2269,F,2,0,315,1.741840317,0.420295613,0.155751502,0.532764945
79,316,2270,B,2,1,316,1.742528938,0.249064046,0.108188335,0.617307351
79,316,2271,B,2,0,316,1.737853277,0.28830642,0.212444897,0.482345406
79,316,2272,B,2,1,316,1.747379796,0.308554335,0.105160994,0.457883247
79,316,2273,F,2,1,316,1.737730805,0.288349042,0.288305429,0.370122537
79,316,2274,F,2,0,316,1.725766851,0.366346503,0.262802697,0.480855743
79,316,2275,F,2,1,316,1.70158228,0.394125688,0.531674218,0.69764504
79,316,2276,F,2,0,316,1.758286735,0.310846057,0.236776756,0.520559671
79,316,2277,B,2,0,316,1.755923026,0.277521812,0.112592392,0.528100418
79,316,2278,B,2,1,316,1.789003608,0.608741328,0.539433693,0.709563431
79,317,2279,B,2,0,317,1.68873693,0.364487618,0.407037835,0.529600279
79,317,2280,B,2,1,317,1.723179857,0.410160469,0.315585997,0.541731897
79,317,2281,B,2,1,317,1.709723538,0.476730278,0.254031845,0.711641376
79,317,2282,B,2,0,317,1.719724092,0.27201983,0.246385212,0.615815877
79,317,2283,B,2,1,317,1.714983902,0.298918022,0.299064085,0.660563829
79,317,2284,B,2,1,317,1.756632302,0.469096493,0.248034341,0.667522709
79,317,2285,B,2,0,317,1.771880277,0.497839767,0.224801963,0.63763837
80,318,2286,F,2,0,318,1.785925046,0.315037468,0.111816145,0.734085413
80,318,2287,B,2,0,318,1.732918921,0.1840232,0.170396474,0.802458191
80,318,2288,F,2,1,318,1.789019828,0.440668183,0.163559365,0.70592963
80,318,2289,F,2,0,318,1.741326854,0.226462713,0.149573778,0.700975031
80,318,2290,F,2,0,318,1.75624856,0.287292048,0.06007425,0.754395828
80,318,2291,B,2,0,318,1.713504007,0.251682008,0.107702454,0.697412044
80,318,2292,B,2,1,318,1.753403671,0.325219342,0.247048616,0.679428515
80,319,2293,B,2,1,319,1.729539579,0.420180604,0.060441729,0.648099284
80,319,2294,B,2,1,319,1.733037669,0.617605494,0.554785285,0.58271725
80,319,2295,F,2,0,319,1.705323149,0.253031701,0.068422841,0.716405698
80,319,2296,F,2,0,319,1.70325243,0.30001328,0.100088309,0.558392341
80,319,2297,F,2,1,319,1.695821851,0.240980909,0.104111122,0.718312633
80,319,2298,F,2,1,319,1.726881725,0.277268164,0.101884324,0.588923547
80,319,2299,B,2,1,319,1.734231986,0.482347056,0.51417895,0.930642848
80,319,2300,B,2,1,319,1.711301622,0.250387781,0.047334825,0.796259662
80,320,2301,B,2,0,320,1.785893409,0.357925163,-2.93E-05,0.693196705
80,320,2302,B,2,1,320,1.747126262,0.447180072,0.355370027,0.89418396
80,320,2303,B,2,1,320,1.741655857,0.320165965,0.071380727,0.852779283
80,320,2304,B,2,1,320,1.751572765,0.269028126,0.033034908,0.787479808
80,320,2305,B,2,0,320,1.726806996,0.220532006,0.043045639,0.730205576
80,320,2306,B,2,0,320,1.704907615,0.344381308,0.184867886,0.754111841
80,320,2307,B,2,1,320,1.761840548,0.392483951,0.190475264,0.698619699
